shard,user,first_id,first_cid,bytes
1,251,1644166084624,1,1937638
1,2510,1669327872420,1466449205501,1195648
1,2511,1676148537162,1368292340870,6641409
1,2512,1476921855358,1352412821998,2642112
1,2513,1667490415209,1349477491034,3480608
1,2514,1561337460644,1339252520768,6398799
1,2515,1636418699473,1321299141461,27266454
1,2516,1625106304086,1245641480890,1059483
1,2517,1604678367023,1483385433340,4854008
1,2518,1662242675526,1469786219743,1945163
1,2519,1634872307638,1349477489453,6123617
1,252,1688899191964,1356396068311,457859
1,2520,1699662551806,1382060716753,1052769
1,2521,1620246298124,1593021061330,402741
1,2522,1563797206952,1563795981194,2298592
1,2523,1534251385674,1519950479294,7176084
1,2524,1652046061995,1214225650015,258479
1,2525,1547221566927,1296169988801,979840
1,2526,1552137203438,1402456305835,610241
1,2527,1630948181714,1,5373470
1,2528,1637835486473,1581952792247,1183359
1,2529,1621892112931,1368292036119,5428759
1,253,1527165252909,1253683383517,8015324
1,2530,1470900558283,1431903273605,911960
1,2531,1687973232325,1655725840781,436569
1,2532,1624184250326,1624086599024,203289
1,2533,1662749789518,1472426358208,2025223
1,2534,1693053204602,1397412925577,221385
1,2535,1601083100174,1600906445333,236420
1,2536,1597152157122,1349477488945,9511850
1,2537,1646139031014,1551210070726,1922272
1,2538,1677003642000,1368292036119,374613
1,2539,1668381608908,1535224314318,709566
1,254,1578003918092,1452882454803,1283497
1,2540,1630864134130,1630861957697,454131
1,2541,1676498259317,1276468218515,1154429
1,2542,1666192992167,1368292036119,5094021
1,2543,1676468577745,12707,418949
1,2544,1529379654963,1480454157525,745402
1,2545,1633117580384,21,513871
1,2546,1533243985508,1533235390023,184728
1,2547,1555336738848,1555333389089,526879
1,2548,1690392126000,1389609588249,416950
1,2549,1524500067549,1324036284409,1505882
1,255,1614052419963,1614052182177,203546
1,2550,1684079264753,1392952448826,758863
1,2551,1689699360807,1379541217689,1915818
1,2552,1631737508172,1413859711864,8588814
1,2553,1622016804770,1362691767850,1212630
1,2554,1610805236533,1321814180155,3387061
1,2555,1630695319490,1349477489545,4520003
1,2556,1617912875109,1617911518812,1765732
1,2557,1632424968569,1632396586754,867886
1,2558,1366994391864,1366737460713,1618512
1,2559,1576581309818,1493155870306,536521
1,256,1562172848664,1562170326337,325990
1,2560,1660726210417,1332782303694,685257
1,2561,1626270025101,1487312040861,514948
1,2562,1643906870524,1555311830199,1847210
1,2563,1425993478151,1425106476528,863551
1,2564,1672351993427,1379541049761,359729
1,2565,1547743258901,1538651572964,4084790
1,2566,1613131230380,1295021184564,906440
1,2567,1585010185970,1339252520797,4238462
1,2568,1639431617442,1508016764255,1070802
1,2569,1597254945828,1597250479193,879259
1,257,1684789693983,1349477488753,1377528
1,2570,1634398449983,1608701320417,322101
1,2571,1416899338456,1358388308437,1006041
1,2572,1615784319300,1615737799176,399123
1,2573,1689018466367,1462206100258,1426545
1,2574,1611745085613,1521877367732,676455
1,2575,1646336688133,1621272290655,562251
1,2576,1665301004212,1230430322217,1710333
1,2577,1523283564238,1331102569886,5670678
1,2578,1686072977041,1368292627098,626512
1,2579,1681562337086,1681560218510,194029
1,258,1617993036125,1348705063714,538717
1,2580,1581347971404,1368292036119,19736506
1,2581,1567129494685,1419644220831,238949
1,2582,1623357711186,1623357044641,338173
1,2583,1606799110629,1243233422600,1189146
1,2584,1594240248157,1594239850338,635445
1,2585,1615712993672,1251850005715,2262122
1,2586,1425252893703,1365812897822,753426
1,2587,1408014425736,1237374327468,9190881
1,2588,1608172336973,1607190650083,1679606
1,2589,1677089545515,1364658035483,1579901
1,259,1672606289160,1419359509035,388073
1,2590,1684853176970,1253683383517,872775
1,2591,1594863693741,1562864962352,426756
1,2592,1663258754000,1413859711864,3924731
1,2593,1665412536375,1363171201399,510324
1,2594,1690959907003,1601739571294,448027
1,2595,1692350451458,1692350428560,323400
1,2596,1610157268143,1269722041469,3916020
1,2597,1600516692000,1600067041852,442382
1,2598,1617082338256,1512241324453,525714
1,2599,1670528699552,1368567816161,1291178
1,26,1432656318658,1308152705643,1785809
1,260,1633202767232,1513375654292,495086
1,2600,1609799367977,1332782303694,10269267
1,2601,1615821385467,1395449370853,5770986
1,2602,1620039172584,1296169988801,663509
1,2603,1635539190042,1529919255246,1904647
1,2604,1696261913748,1332782303694,1695231
1,2605,1563046980994,1331102569886,705869
1,2606,1547626060536,1465339197003,586195
1,2607,1662132135306,1368292036119,2279182
1,2608,1623158680300,1421243466453,1772813
1,2609,1688148692022,1462140542732,295072
1,261,1613946068723,1368292036119,25650599
1,2610,1630352555894,1630352438696,2696157
1,2611,1576355475535,1576353997909,453327
1,2612,1678750700398,1678750446258,856674
1,2613,1689261521456,1629207252357,2319048
1,2614,1684412558095,1594309389916,494674
1,2615,1652374174000,1368292036119,928787
1,2616,1630959332011,1630951586088,579166
1,2617,1538348996127,1505724341946,1237021
1,2618,1489886254296,1459382511173,1118896
1,2619,1624801410825,1624789186166,635922
1,262,1681364911105,1339252520768,2923073
1,2620,1664067455000,1413859711864,505530
1,2621,1631609016881,1457658817970,240179
1,2622,1631819247550,1361649348621,716339
1,2623,1554113384768,1438782897619,9247772
1,2624,1639564861934,1363171201399,2202628
1,2625,1634569725661,1630655471435,578153
1,2626,1652470562437,1356396068911,15127416
1,2627,1651959385615,1604420626776,274565
1,2628,1534692246165,1534692218939,1896845
1,2629,1606679577400,1602922234216,1105240
1,263,1695668535971,1604818316786,440471
1,2630,1655767171760,1349477488892,18814762
1,2631,1693136913422,1550311359027,7898394
1,2632,1631129972475,1631122685445,338811
1,2633,1682161364000,1682161357113,224010
1,2634,1683147624792,1248092275334,335521
1,2635,1637597921885,1462206100258,352299
1,2636,1284971354467,1284888118482,8326715
1,2637,1664049647773,1311444060016,34044665
1,2638,1693804836067,1368292036119,935197
1,2639,1592030401086,1592030370054,372643
1,264,1631517227479,1631453272460,690161
1,2640,1462491986495,1414222097996,934947
1,2641,1675981175415,1501814060829,683953
1,2642,1609908124045,1,781749
1,2643,1652029949128,1479418057697,1442687
1,2644,1630430037728,1630430011776,830300
1,2645,1681481402272,1335782638416,318061
1,2646,1671317462714,1,11027876
1,2647,1692369830135,1584886455264,240437
1,2648,1691419933779,927,3015663
1,2649,1622669344252,1282187116054,786749
1,265,1635448939300,1321814180155,2197285
1,2650,1631831270325,1631561950958,1869576
1,2651,1545486757647,1426093915516,4655446
1,2652,1699552770000,1512505727288,668575
1,2653,1689544300255,1368292036119,222807
1,2654,1479411297954,1255653553364,2613222
1,2655,1631102458038,1631048991000,893298
1,2656,1674862755000,1349477488785,541078
1,2657,1630675371946,1630615323731,1963493
1,2658,1425797507838,1425146953292,586099
1,2659,1619381402928,1619381381620,5100269
1,266,1669562707819,1458784358163,290640
1,2660,1580303273403,1359758131307,964726
1,2661,1512514246204,1512510962998,2589185
1,2662,1679874421618,1679702089329,686167
1,2663,1410804001861,1344109668542,229411
1,2664,1682019820947,1264921853611,5514373
1,2665,1618723015214,1296169988801,3257810
1,2666,1664027969440,1394240357489,464799
1,2667,1634805920240,1368292036119,1791523
1,2668,1658084922403,1306463892572,1519588
1,2669,1619867462925,1619862861588,245922
1,267,1650794556140,1300624516011,2323596
1,2670,1636508980446,1546331104893,989996
1,2671,1685628959186,1349477488697,4214848
1,2672,1676275314842,1368292036119,6911829
1,2673,1679297287760,1368292251847,21727766
1,2674,1614874892974,1614874865747,171150
1,2675,1615244782453,1615243927111,413709
1,2676,1532035384607,1459381160365,6866236
1,2677,1692433143430,1253683383517,2317749
1,2678,1677168740929,1402706128289,1828834
1,2679,1695991956472,1597319537339,243733
1,268,1350591637765,1242989995223,10963382
1,2680,1512433191700,1333726380517,1218706
1,2681,1637206546229,1265294000221,962756
1,2682,1522032888106,1339252520768,3105628
1,2683,1447884924885,1447883954682,1266983
1,2684,1662868261461,1501948771819,3133767
1,2685,1500071004972,1499903970472,2756245
1,2686,1686378366764,1537997902175,231668
1,2687,1551925204602,1551925087725,1361708
1,2688,1564333946901,1564329639073,905464
1,2689,1665868568011,1368567816161,457544
1,269,1639092105774,1365293606461,1107119
1,2690,1650972150454,1366565520438,1523522
1,2691,1655230995655,1363171201399,921604
1,2692,1641781559455,1368292036119,972824
1,2693,1681646817674,1468192160687,294665
1,2694,1613581470171,1483388826275,4661378
1,2695,1580620854948,1296656131056,3115652
1,2696,1627179632298,1484575372336,1787207
1,2697,1612640467744,1612640258237,1999303
1,2698,1613890621983,1613889843422,2359419
1,2699,1640601732657,6,1202570
1,27,1525929936589,1185996957304,9349897
1,270,1643722082000,1578602731762,186475
1,2700,1629727614045,1629666942053,603109
1,2701,1651952495583,1368292251847,12095132
1,2702,1614715833668,1508447788474,332114
1,2703,1543609398115,1542297686906,871749
1,2704,1635981014698,1368292036119,5549622
1,2705,1691376870293,1517934711572,3414150
1,2706,1687081135000,1432533266473,262348
1,2707,1700596669916,1468605710544,1844976
1,2708,1581649273971,1581176389259,539313
1,2709,1651954950783,1339252520945,16196046
1,271,1452607477983,1452607420985,593842
1,2710,1674690515793,1273439686875,230595
1,2711,1700465585478,1582129257592,223644
1,2712,1641638773846,1548495604663,373887
1,2713,1631059012225,1325902101971,2996025
1,2714,1652384139000,1288463827711,535821
1,2715,1670357172000,1385335632993,906987
1,2716,1602972234742,1602971075588,1546018
1,2717,1617533025991,1600793444689,443464
1,2718,1675291670194,1628024328065,2335883
1,2719,1485799679809,1327658491495,715661
1,272,1575481391087,1481804175275,2971034
1,2720,1632987775002,1281408947636,495751
1,2721,1661734793791,1368292503902,1244214
1,2722,1604613122411,1550892272173,1731674
1,2723,1582738232029,1231660296597,4244027
1,2724,1632509629831,1632506833148,202859
1,2725,1607815310860,1352629153824,259732
1,2726,1488373142648,1414222097982,360345
1,2727,1663437220090,1363714628139,2713348
1,2728,1624120691638,1474475192128,1559376
1,2729,1661835329032,1382843668587,268481
1,273,1693885864068,1394240357489,396194
1,2730,1655992747559,1346155950661,353808
1,2731,1585864543565,1502068971745,282846
1,2732,1585640416687,1331565515953,700663
1,2733,1606750400151,1606747773547,612978
1,2734,1628343884157,1628298702837,303453
1,2735,1613514297536,1613512341268,1090516
1,2736,1642010650966,1642010460848,2728551
1,2737,1617809283794,1617292239736,244533
1,2738,1678205795508,1678195030902,461392
1,2739,1700056515384,1471558771648,4447917
1,274,1609540756559,1,22029255
1,2740,1597244477865,1365293606461,3547595
1,2741,1602836067712,1602835615576,533563
1,2742,1685716241811,1606572280197,324460
1,2743,1483970373439,1331499531042,1296126
1,2744,1653924916362,1496795670131,248177
1,2745,1637182884763,1368292036119,7934529
1,2746,1357655825015,1357654336906,1145403
1,2747,1630250722856,1288463827711,922340
1,2748,1637879929890,1,5269885
1,2749,1607253180810,1607177687971,410794
1,275,1640917503919,1296169988801,940606
1,2750,1679884887292,1403140946088,598893
1,2751,1622212790101,1622212680238,405392
1,2752,1700370620911,1448327011052,332330
1,2753,1517842382129,1238384579239,2444932
1,2754,1616627128511,1472662123104,1290095
1,2755,1491784605902,1491425375422,592558
1,2756,1396434423987,1353561419573,3625817
1,2757,1677437436772,1677434241459,426356
1,2758,1614240428351,1614240094151,531383
1,2759,1613562946537,1473014117554,7994888
1,276,1672985756509,1549996080758,224229
1,2760,1574254120684,1353927520710,2071562
1,2761,1656101944829,1368292036119,4301657
1,2762,1603547954332,1603547936197,383071
1,2763,1370477719738,1369802662880,622092
1,2764,1558249354593,1558247892082,320457
1,2765,1621911280135,1621911215339,659843
1,2766,1685674221740,1382060716753,2591322
1,2767,1636008127636,1463150210262,294240
1,2768,1538084692026,1444472598942,650182
1,2769,1619423142749,1238859586109,18803390
1,277,1685212236425,1488810258208,410934
1,2770,1647885263907,1253683383517,2010129
1,2771,1663603919195,1389086972995,2201501
1,2772,1663206379727,1500442264666,614032
1,2773,1698315553000,1539707602105,571372
1,2774,1665285550207,1382060716753,285085
1,2775,1623610985168,1623538876189,413175
1,2776,1695828302564,1294837772269,6702792
1,2777,1593090694426,1497484861934,5852740
1,2778,1691463571242,1394240440674,715284
1,2779,1652902397929,1368292036119,5087288
1,278,1696600174777,1396805772357,308007
1,2780,1573454180483,1349477488732,1589920
1,2781,1594835022222,1363172489541,1267570
1,2782,1457372196893,1457371901223,5310999
1,2783,1573951682743,1506380825356,815454
1,2784,1698736028462,1585569579629,181046
1,2785,1679000231680,1678998975909,493057
1,2786,1630665387014,1630664294334,1793150
1,2787,1400521147580,1211305943527,241737
1,2788,1629374475454,1629372711956,212397
1,2789,1677354150148,1475690805189,1066410
1,279,1593990705547,1593990324156,410850
1,2790,1640784305642,1533350605846,188683
1,2791,1616446149507,1616094745182,370760
1,2792,1585669974801,1514388496005,3363488
1,2793,1606412848824,1436157728737,3423337
1,2794,1647345200569,1378920954062,293578
1,2795,1617847981840,1617587357979,687569
1,2796,1631656276232,1321299142075,328665
1,2797,1630535300216,1629705584748,298951
1,2798,1633147873115,1363174639208,1006572
1,2799,1441170463685,1246480913690,2370599
1,28,1574082361086,1574081580889,329351
1,280,1357655825015,1357654336906,3394570
1,2800,1468981637107,1379541049761,249442
1,2801,1688102656633,1419359509035,265402
1,2802,1694921867739,1368292036119,16702505
1,2803,1627957028097,1474503781315,2727081
1,2804,1627249744071,1368292340870,216452
1,2805,1627111338561,1349477488697,1970672
1,2806,1629068509991,1332782303694,1557019
1,2807,1636877611146,1467852651990,459611
1,2808,1650127016698,1552077304472,618194
1,2809,1458764845163,1458750577833,605518
1,281,1637740160126,1349477488697,3684256
1,2810,1566060795884,1566059811550,805253
1,2811,1631538095705,1453382263645,243072
1,2812,1630704615845,1626427669820,178523
1,2813,1571988109943,1439728329732,19243213
1,2814,1594331759174,1262012149640,3048934
1,2815,1600874265679,1349477488698,18269537
1,2816,1680540293323,1487511938677,341865
1,2817,1575411600744,1367317475414,1467556
1,2818,1630685231891,1630685205852,3436509
1,2819,1608631369736,1608631045294,1444072
1,282,1552137203438,1402456305835,1177241
1,2820,1333398341063,1332782303694,647548
1,2821,1608130176699,1608129555269,360291
1,2822,1671691370247,1574863786378,2102920
1,2823,1632282509319,1632282480812,1141540
1,2824,1672836833316,1447190450429,432719
1,2825,1679141172776,1419802905626,315089
1,2826,1685525960000,126,194049
1,2827,1612269641939,1612269630570,480278
1,2828,1619954103493,1619897257422,1771778
1,2829,1618341816042,1365293606461,17774337
1,283,1213509504625,1212220037125,901790
1,2830,1614902890626,1304624288820,2933254
1,2831,1670123359891,1368292036119,5390068
1,2832,1680719772436,1477948185766,2290682
1,2833,1580135384990,1580133787826,455916
1,2834,1680100856900,1368292036119,4854375
1,2835,1595430864253,1595430336956,520753
1,2836,1627408705717,1344269255654,6503520
1,2837,1327257506743,1255653553364,1207135
1,2838,1666493550544,1597319537339,328381
1,2839,1659797002264,1402457591423,5326920
1,284,1637788513495,1352570420990,1174286
1,2840,1631152443350,1296173419495,577211
1,2841,1613428778213,1349477488697,14536821
1,2842,1647896693782,1410900351454,1811933
1,2843,1472074625858,1265293361451,2765314
1,2844,1649644431076,1468570116035,2813186
1,2845,1628489147563,1512314679070,2372123
1,2846,1672856900111,1382060716753,2384915
1,2847,1443511213000,1443506411509,3043073
1,2848,1637742644614,1487274788145,1215944
1,2849,1681469581885,1389310387806,205248
1,285,1565866290821,1242787540527,3934234
1,2850,1630493572115,1389609484811,309657
1,2851,1693500894197,1477680510743,1085213
1,2852,1670334269843,1402175764376,1512258
1,2853,1349348504307,1345491599320,4407710
1,2854,1630322676176,1630317599812,414064
1,2855,1616176654870,1,9411405
1,2856,1604408710905,1604408698069,2115153
1,2857,1678749587634,1253683383517,507567
1,2858,1634658648592,1538192583164,1935887
1,2859,1699945345913,1665076086028,377196
1,286,1603745958921,1602937230187,2546842
1,2860,1672314365404,1350913244155,322316
1,2861,1620867906644,1620867209098,858749
1,2862,1603742270708,1408876212998,1434837
1,2863,1673379974784,1394240357489,327955
1,2864,1641322774784,1611365260183,6773847
1,2865,1610118351693,1508180940790,10091800
1,2866,1607044714167,1296169988801,883596
1,2867,1634065604019,1471011684912,235020
1,2868,1672908250807,1394240357489,719259
1,2869,1644359739917,1519723313449,1164562
1,287,1659620484719,1433399663045,4594918
1,2870,1624057672263,1624057659313,573418
1,2871,1626572576387,1362382262428,6015322
1,2872,1673903590928,1673897256373,2131554
1,2873,1617792312607,1,943827
1,2874,1671542471982,1546536898404,742350
1,2875,1615639712657,1615639645334,810123
1,2876,1678544937225,1602783436455,190374
1,2877,1607549386237,1607547361854,1369402
1,2878,1631255682091,1339252520768,2739973
1,2879,1686081674753,1382060716753,353670
1,288,1633688954444,1630448329714,326631
1,2880,1621089638094,1333862791707,1086608
1,2881,1664027684823,1416346316579,889499
1,2882,1693932813000,1376248073552,800823
1,2883,1580751542578,1387705066155,699898
1,2884,1630581227494,1248388001058,1030445
1,2885,1652826493917,1416346316579,551968
1,2886,1678841691843,1368292036119,181307
1,2887,1644623252422,1549775725919,497361
1,2888,1629402912787,1349477488942,9493712
1,2889,1631270008030,1631269995415,736196
1,289,1285759444016,1185996957304,6133449
1,2890,1580090701579,1580090498127,249329
1,2891,1666624296254,1349477488697,274621
1,2892,1594910286418,1389706243059,237871
1,2893,1675952449954,1383425532189,1216600
1,2894,1489094740947,1489090661929,3121981
1,2895,1416899338456,1358388308437,3169157
1,2896,1409233991981,1317255626543,8418590
1,2897,1652027060000,1,955528
1,2898,1682169912778,1490358968058,6180636
1,2899,1631366979192,1,633970
1,29,1434981596241,1312838452072,3848108
1,290,1631737698116,1441261122440,3436069
1,2900,1551586375028,1459381160365,3610474
1,2901,1571988109943,1439728329732,9049428
1,2902,1604969769056,1604969715001,4283485
1,2903,1660573555000,1341386344459,530863
1,2904,1581101314814,1581101283003,252796
1,2905,1640161928078,1615553242934,835002
1,2906,1415026167912,1415025553084,718535
1,2907,1622817701221,1622817685261,1584957
1,2908,1491943546382,1491909374817,2557301
1,2909,1630036437678,1421203484101,288593
1,291,1638822321613,1603570629242,848017
1,2910,1630687608717,1214225650015,3396093
1,2911,1565181075300,1389610186455,576391
1,2912,1489906161143,1489490915435,1146658
1,2913,1625228759101,1321299133411,2744322
1,2914,1698083146993,1368292036119,15112298
1,2915,1645616167396,1551626488209,239340
1,2916,1640443950852,1349477489894,659128
1,2917,1600621997712,1479242579780,2402249
1,2918,1590758841985,1590758780312,1567146
1,2919,1664692908732,1301258311641,281006
1,292,1608245941915,1605781431003,692149
1,2920,1563502214197,1368292036119,661072
1,2921,1652222335748,1365293606461,2749965
1,2922,1693668621152,1349477489408,8393111
1,2923,1559660237200,1559660160916,2008126
1,2924,1463801890267,1345491599320,8118299
1,2925,1683671140959,1368292036119,1669993
1,2926,1595532455364,1595472749066,787368
1,2927,1675633260532,1525691282228,1203496
1,2928,1622016614671,1539602810282,303145
1,2929,1695421076908,1402176519004,1264878
1,293,1630464857967,1630464160135,954089
1,2930,1632069703870,1632065348756,1074670
1,2931,1283828334384,1185996957304,2714901
1,2932,1630953820247,1630947743316,783668
1,2933,1663091855964,1361829924984,429135
1,2934,1613511954454,1,277100
1,2935,1438239143733,1438238657945,17351731
1,2936,1671068909797,1335782638416,775599
1,2937,1540747066108,1413614786758,4981771
1,2938,1682417108000,1230430706276,533313
1,2939,1604074646657,1419359509035,466174
1,294,1636670631006,1404247845088,2162706
1,2940,1668208533395,1335782638416,1435330
1,2941,1631976748978,1631976608436,2096934
1,2942,1570588811888,1468896951427,275612
1,2943,1637311872675,1402795071295,3436891
1,2944,1662222069292,1368292123572,2916709
1,2945,1664041444200,1253683383517,458071
1,2946,1554392865874,1358293484658,427918
1,2947,1656436778952,1382060716753,8922091
1,2948,1542079296949,1326691238718,5890943
1,2949,1693753795000,1264921853611,625291
1,295,1695795094748,1583385558132,202446
1,2950,1642807735322,1289595415460,2478806
1,2951,1643970664978,1546536898404,1081068
1,2952,1631044566883,1631044532457,765423
1,2953,1636448131851,1321299141683,2460727
1,2954,1617664625468,1617664586013,420745
1,2955,1554635832904,1522650914080,657612
1,2956,1330752221658,1185996957304,715337
1,2957,1669558737871,1403469588535,524776
1,2958,1544029353790,1544029094501,778869
1,2959,1576138590103,1280562506188,1001729
1,296,1588849637049,1479242579780,1051589
1,2960,1631148231745,1559185463337,6043614
1,2961,1671764582811,1671764499997,1236290
1,2962,1571251535816,1303668592644,6140612
1,2963,1634771844661,1634770099362,242219
1,2964,1633776224318,1344109668542,3360099
1,2965,1580865401201,1575852409922,2002305
1,2966,1429252543523,1429247263048,1592529
1,2967,1553104009889,1552975181160,3778010
1,2968,1629990731600,1378009796367,257711
1,2969,1531862682424,1474564922926,407564
1,297,1552953442547,1552927270061,1295757
1,2970,1664282669801,1570952938136,4982402
1,2971,1615297599560,1321814180155,4765841
1,2972,1652964287153,1399657069078,331774
1,2973,1619860119255,1369629218547,326818
1,2974,1631030221080,1611348759826,5128650
1,2975,1640989522965,1404247845083,448600
1,2976,1617745263557,1485351451929,745413
1,2977,1523921353695,1242193596067,14534323
1,2978,1428377179542,1253683383517,3736095
1,2979,1481656898214,1254215397031,485196
1,298,1637178177916,1230438203056,2241469
1,2980,1657023261044,1516168071654,1307236
1,2981,1657117459118,1657117444211,884126
1,2982,1631468258547,1631467481481,277686
1,2983,1592750394293,1592749735777,574607
1,2984,1622554291253,1622552635918,960505
1,2985,1565912522804,1565912497767,10368065
1,2986,1642481284551,1402176473551,564079
1,2987,1689296332539,1462206100258,2130168
1,2988,1661971147397,1313249929354,1905030
1,2989,1602597589487,1602597495549,1498206
1,299,1631549282482,1453401852727,1095604
1,2990,1381687762941,1248091579005,2050101
1,2991,1669651598341,1287867057355,1356337
1,2992,1691545581617,1463081611090,1176140
1,2993,1671084256655,1459381160365,4655058
1,2994,1595642584521,1339252520768,2783496
1,2995,1657138282073,1363171382760,3942973
1,2996,1670878121020,1402352742263,3589593
1,2997,1604712661654,1457210872904,4803880
1,2998,1636425198778,1349477488697,2846738
1,2999,1479239247902,1479239027185,2675191
1,3,1631950544142,1630747131487,303891
1,30,1570134123904,1552818477337,1185831
1,300,1643865722149,1643249108921,432176
1,3000,1573719865202,1314276066914,2927756
1,3001,1631036930936,1630424224416,546365
1,3002,1593271927263,1431186013784,1175020
1,3003,1597834697659,1,2028736
1,3004,1643366922264,1368292340870,621937
1,3005,1638984453553,1253683383517,933851
1,3006,1630847686981,1,244942
1,3007,1687077011008,1382060716753,1808840
1,3008,1688882698849,1211305353528,806384
1,3009,1410289617162,1243471197080,4251095
1,301,1670091449471,1368292036119,5319885
1,3010,1635624201574,1537135582175,644823
1,3011,1614348592588,1614348423630,226918
1,3012,1686503458000,1296169988801,1831471
1,3013,1662729162000,1368292251847,1719087
1,3014,1580378188162,1,4311940
1,3015,1553177184173,1414449682913,1395752
1,3016,1629057730659,1368292036119,21499014
1,3017,1486361671104,1267679370216,1008401
1,3018,1685707915503,1413859711864,321548
1,3019,1664922674724,1382060716753,2552949
1,302,1632336397860,1423905622619,1385675
1,3020,1641931598824,1412347589490,442251
1,3021,1660138275444,1498382821499,511488
1,3022,1635185435082,1470423348521,492605
1,3023,1636432765882,1,1099363
1,3024,1631629212159,1471065579456,3690464
1,3025,1576483015299,1,253434
1,3026,1623213626905,1339252520788,958640
1,3027,1634103773463,1379541049761,12762287
1,3028,1630836343617,1630834953738,663235
1,3029,1570571520116,1446679824144,819070
1,303,1668197855497,1342581270955,1494911
1,3030,1632285230338,1632061818087,1406593
1,3031,1365741422101,1302668030391,3791024
1,3032,1620555456796,1556384731398,611041
1,3033,1563304317027,1349477488697,11686615
1,3034,1655729228941,1,389165
1,3035,1650042307089,1349477488879,3025400
1,3036,1622596473672,1185996957304,1531016
1,3037,1604504261478,1,6358644
1,3038,1569175194353,1402175764376,2216439
1,3039,1593300832239,1322780692343,2216734
1,304,1609188151393,1608693834360,1598641
1,3040,1700276441842,1484617682443,5454845
1,3041,1615866752915,1615768672887,185235
1,3042,1581867253878,1375849533999,13751268
1,3043,1637083414931,1382060751525,758243
1,3044,1390305708894,1255653553364,6903365
1,3045,1607186532715,1607186094280,241263
1,3046,1383629413423,1382842110225,546896
1,3047,1381045306270,1380849587468,215851
1,3048,1632439253234,1339252520768,2860883
1,3049,1698954073000,1601549295070,1805773
1,305,1409757528969,1258078762605,2339065
1,3050,1671208173303,1671189489089,503241
1,3051,1402581066106,1388182393444,1733862
1,3052,1666517125000,1516104576501,1422165
1,3053,1696276535663,1347279467435,3613050
1,3054,1450722419879,1422179036547,927660
1,3055,1620917059955,1294309195030,1453838
1,3056,1688073830889,1339252520768,429399
1,3057,1694043935495,1349477488942,557443
1,3058,1613397336448,1613396663594,197993
1,3059,1651696574975,1531737772128,638014
1,306,1642517220522,1642436228195,2176148
1,3060,1622584822984,1571253097229,3052245
1,3061,1609680578258,1,7643196
1,3062,1650289888504,1346589241134,446040
1,3063,1646354302696,1349477488697,9102036
1,3064,1693150579941,1463529453057,430014
1,3065,1653432186866,1321299133539,1514045
1,3066,1579143990684,1,11015525
1,3067,1564777929865,1414113196913,4821933
1,3068,1271209349488,1270983106584,22220000
1,3069,1579103870071,1459703715966,906134
1,307,1670905539590,1230430322217,5357859
1,3070,1626450661572,1625836854380,297355
1,3071,1506005218267,1358054986021,1573206
1,3072,1474523315024,1389765498670,803563
1,3073,1677677673320,1389609484811,15366768
1,3074,1617067184951,1296169988801,1091264
1,3075,1643173067808,1611586802627,611904
1,3076,1606902734659,1606729418831,341246
1,3077,1638733352503,1363171201399,3522610
1,3078,1622980759453,1,3249931
1,3079,1542315985325,1211307217539,17653042
1,308,1511553260981,1264961836967,1357356
1,3080,1635379651460,1368292036119,3330315
1,3081,1633855923005,1473050444627,778876
1,3082,1685106067865,1571874303407,312897
1,3083,1647230107376,1647145894930,4055431
1,3084,1684965563000,1479242579780,737438
1,3085,1436040236008,1237154120468,1647585
1,3086,1617838498022,1335782638416,2695735
1,3087,1617616439637,1583598338808,268873
1,3088,1610903720582,1408991135112,2648844
1,3089,1628892814915,1628892784788,498322
1,309,1587009118613,1465693758840,1391911
1,3090,1688144705948,1394063246949,2406805
1,3091,1631847631212,1631847602320,994521
1,3092,1622705346872,1531827780947,2240652
1,3093,1616425335901,1616319080038,516213
1,3094,1579034287579,1579033637445,185529
1,3095,1597493396224,1344956712783,559196
1,3096,1626947596869,21,330269
1,3097,1606275206049,1606275188656,1370639
1,3098,1602439731718,1341260369533,11796983
1,3099,1617965811777,1617965762926,288034
1,31,1611487151447,1611481112557,891680
1,310,1595836570905,1349477488732,2871082
1,3100,1568160211824,1321299141683,10016489
1,3101,1603714452002,1,2653640
1,3102,1683278235791,1683277546315,458961
1,3103,1632030716828,1631779694956,2620305
1,3104,1666966032045,1518104261850,316077
1,3105,1624283737640,1624202989371,942461
1,3106,1612363304212,1611976637792,1013450
1,3107,1626110333385,1368292036119,1627339
1,3108,1564577893095,1296170163831,2726796
1,3109,1648246386524,1368292036119,11791365
1,311,1520701556501,1253683383517,580749
1,3110,1688590970076,1462140542732,1172525
1,3111,1597444625106,1296169988801,222054
1,3112,1586590076593,1468894700940,883906
1,3113,1484001331601,1484001298517,2824298
1,3114,1609336720108,1609187863678,1141555
1,3115,1643900781857,1413655104034,1901986
1,3116,1413421917036,1243471197080,843495
1,3117,1536431597078,1377888799046,12180177
1,3118,1621853320036,1321814180155,283220
1,3119,1612879150280,1612878745232,489197
1,312,1631040190220,1349477488798,6925006
1,3120,1624155903102,1624114523820,6942750
1,3121,1673477844566,1385335604609,11304199
1,3122,1611426712951,1349477489057,18235105
1,3123,1681261908697,1463150210262,2803290
1,3124,1644242099481,1438015512588,237669
1,3125,1660641560380,1448934763582,3455267
1,3126,1692234065842,1349477491151,1705603
1,3127,1361740126307,1359047250267,1695418
1,3128,1674837346760,1349477488803,5342898
1,3129,1608613689316,1560877701943,264457
